Benchmark	Advice#	Advice	Pattern	Size	Precision	Concreteness
DCM	6	Metrics.around()	[*?, calls, ?, overrides, Format.format(Object;)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, gets_field, Simulator.systemSize]	1	0.625	0.5	
DCM	6	Metrics.around()	[*?, gets_field, Simulator.numberOfDp]	1	0.6666666666666666	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Statistics.requestArray]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, NumberFormat.format(D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Constants.NOT_EXPIRED]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, EndEntity.revocationInfo]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Statistics.incrementDeltaRevocationRequests(D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Repository.deltaRevocationInfo]	2	0.75	0.3333333333333333	
DCM	6	Metrics.around()	[*?, gets_field, Constants.OCSP_PROC]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, calls, Math.floor(D)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Computer.computeDeltaCrlSize(D,D,D,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *Scheduler.currentTime()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *Computer.selectDp(I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, EndEntity.revocationInfo]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Repository.requestRevocationInfo()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *EndEntity.updateDelta(DeltaRevocationInfo;,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Statistics.deltaRevocationRequests]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, gets_field, Simulator.simulationStartTime]	1	0.4	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.procLoad]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *RevocationInfo.getFirstDeltaUpdate()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, gets_field, Simulator.theRepositories]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, EndEntity.deltaRevocationInfo]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *EndEntity.checkRevocationInformation(D,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Statistics.revocationRequests]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Statistics.increaseNetworkLoad(D,D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.nwLoad]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *EndEntity.update(RevocationInfo;,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *Simulator$EndEntityVerifyCertEvent.checkDelta(I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *Repository.requestDeltaRevocationInfo()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *Statistics.increaseProcessingLoad(D,D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, Constants.CRL_PROC]	1	0.6666666666666666	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, EndEntity.deltaRevocationInfo]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Statistics.incrementRevocationRequests(D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, RevocationInfo.thisUpdate]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.revocationRateLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.generalInputPanel]	1	0.3333333333333333	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.timespanLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.sizeLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.timespanField]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.revocationRateLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.timespanLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, GridBagConstraints.BOTH]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.averageValidationFrequencyLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.averageValidationFrequencyField]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.sizeLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.averageValidationFrequencyLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.revocationRateField]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.sizeField]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, Math.ceil(D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.revInfoValidityPeriod]	1	0.6666666666666666	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.deltaDegree]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.numberOfDp]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.deltaDegreeField]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.numberOfDpField]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.theRepositories]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, ?, gets_field, EndEntity.revocationInfo]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Simulator.validationFrequency]	2	0.2	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, gets_field, EndEntity.deltaRevocationInfo]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, sets_field, Repository.deltaRevocationInfo]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.revocationRequests]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, Simulator$RepositoryUpdateEvent.<init>(Repository;)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.deltaDegree]	1	0.4	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Scheduler.schedule(Event;,D,I)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Simulator.setSimulationEndEvent()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Constants.ENDENTITY_PRIORITY]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, Repository.<init>(D,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.revocationValidityPeriod]	1	0.4	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Simulator.theEndEntities]	2	0.2	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, sets_field, EndEntity.revocationInfo]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, sets_field, Repository.revocationInfo]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, calls, RevocationInfo.<init>(D,D,D,D,D)]	2	0.4	0.3333333333333333	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.theEndEntities]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, calls, Simulator$SimulationEndEvent.<init>()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Statistics.initialize(D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, Scheduler.<init>()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.systemSize]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.nwQueue]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, Simulator$RepositoryDeltaUpdateEvent.<init>(Repository;)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, gets_field, Repository.revocationInfo]	2	0.25	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Computer.computeValidationAttempts(D,D)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Constants.REPOSITORY_PRIORITY]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.requestArray]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, Simulator$EndEntityVerifyCertEvent.<init>(EndEntity;)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Simulator.distributeEndEntityEvents()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, ?, sets_field, EndEntity.deltaRevocationInfo]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Computer.computeRandomTime(D)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.deltaRequestArray]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, gets_field, Repository.deltaRevocationInfo]	2	0.25	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.deltaRevocationRequests]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, gets_field, Constants.ENDMARK_PRIORITY]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Simulator.distributeRepositoryEvents()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, ?, calls, DeltaRevocationInfo.<init>(D,D,D,D,D,D)]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.numberOfDp]	1	0.25	0.5	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.theScheduler]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, EndEntity.<init>(D,D,I,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Statistics.procQueue]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, sets_field, Simulator.simulationStartTime]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *Statistics.getRequestArray()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *PriorityQueue.printTree(PQ_Node;), calls, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *PriorityQueue.printTree(PQ_Node;)]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, Statistics.deltaRequestArray]	1	0.75	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.ocspSchemeLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.ocspSchemeLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, RevocationInfo.id]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, Component.getGraphics()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, Graphics.setColor(Color;)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, Component.getSize()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, Dimension.height]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, Graphics.drawLine(I,I,I,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, Dimension.width]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *SimulatorApplet.max([D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, Simulator$RepositoryUpdateEvent.<init>(Repository;)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, Simulator$RepositoryDeltaUpdateEvent.<init>(Repository;)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, Constants.REPOSITORY_PRIORITY]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, ?, gets_field, DeltaRevocationInfo.baseId]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, sets_field, DeltaRevocationInfo.baseId]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*?, sets_field, Repository.deltaRevocationInfo]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, calls, DeltaRevocationInfo.<init>(D,D,D,D,D,D)]	1	0.3333333333333333	0.5	
DCM	6	Metrics.around()	[*?, calls, ?, sets_field, TQ_Node.time]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, calls, PQ_Node.<init>(Object;,I)]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, ?, gets_field, TQ_Node.time]	2	0.2	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, TQ_Node.<init>(Object;,D,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Q_Node.getItem()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Scheduler.eventList]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Statistics.computeQueues(D)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Simulator$EndEntityVerifyCertEvent.occur()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *PriorityQueue.dequeue()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Scheduler.startSim()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *TQ_Node.getTime()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Scheduler.currentTime]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, Event.occur()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Simulator$RepositoryDeltaUpdateEvent.occur()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Simulator$SimulationEndEvent.occur()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Queue.empty()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, *Simulator$RepositoryUpdateEvent.occur()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Constants.SYSTEM_PROCESSOR]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *Repository.updateDeltaRevocationInformation(D,I)]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, calls, *?, sets_field, Repository.deltaRevocationInfo]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *?, calls, DeltaRevocationInfo.<init>(D,D,D,D,D,D)]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*?, overrides, *?, gets_field, Queue.root]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, overrides, *?, calls, *Queue.removeMin()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, overrides, *?, calls, *FIFO_Queue.removeMin()]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, overrides, *?, calls, EmptyQueueException.<init>(String;)]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, overrides, *?, sets_field, Q_Node.present]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, calls, *PriorityQueue.getMin()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, overrides, *Queue.dequeue()]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.crlDpDeltaSchemeLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.deltaDegreeField]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.numberOfDpField]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.numberOfDpLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.crlDpDeltaSchemeLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, gets_field, SimulatorApplet.deltaDegreeLabel]	1	0.5	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.deltaDegreeLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, sets_field, SimulatorApplet.numberOfDpLabel]	1	1.0	0.5	
DCM	6	Metrics.around()	[*?, overrides, *?, gets_field, PQ_Node.priority]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*?, overrides, *PQ_Node.compare(PQ_Node;)]	1	1.0	0.5	
DCM	6	Metrics.around()	[SimulatorApplet, declares_method, ?, calls, *?]	2	0.3389830508474576	0.3333333333333333	
DCM	6	Metrics.around()	[SimulatorApplet.actionPerformed(ActionEvent;), calls, *?]	1	0.6190476190476191	0.5	
DCM	6	Metrics.around()	[certrevsim, contains, ?, declares_method, *?]	2	0.7931034482758621	0.3333333333333333	
DCM	6	Metrics.around()	[SimulatorApplet, declares_method, *?]	1	0.7619047619047619	0.5	
DCM	6	Metrics.around()	[*Simulator.main(String;), calls, *?, calls, *?]	2	0.5714285714285714	0.3333333333333333	
DCM	6	Metrics.around()	[*Simulator.createReportLine(), calls, *?]	1	0.625	0.5	
DCM	6	Metrics.around()	[*Simulator.printReportLine(), calls, *?]	1	0.5555555555555556	0.5	
DCM	6	Metrics.around()	[Statistics, declares_method, *?]	1	0.92	0.5	
DCM	6	Metrics.around()	[Simulator, declares_method, *?, calls, *?]	2	0.5555555555555556	0.3333333333333333	
DCM	6	Metrics.around()	[SimulatorApplet.actionPerformed(ActionEvent;), calls, *?, calls, *?]	2	0.40540540540540543	0.3333333333333333	
DCM	6	Metrics.around()	[LIFO_Queue, extends_class, ?, declares_method, *?]	2	0.8	0.3333333333333333	
DCM	6	Metrics.around()	[PriorityQueue, extends_class, ?, declares_method, *?]	2	0.8	0.3333333333333333	
DCM	6	Metrics.around()	[jsim.queue, contains, ?, declares_method, *?]	2	0.5769230769230769	0.3333333333333333	
DCM	6	Metrics.around()	[FIFO_Queue, extends_class, ?, declares_method, *?]	2	0.8	0.3333333333333333	
DCM	6	Metrics.around()	[Queue, declares_method, *?]	1	0.8	0.5	
DCM	6	Metrics.around()	[*Simulator.createReportLine(), calls, *?, calls, *?]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[Statistics, declares_method, *?, calls, *?]	2	0.25	0.3333333333333333	
DCM	6	Metrics.around()	[*Simulator.printReportLine(), calls, *?, calls, *?]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*Statistics.getMaxRevocationRequest(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[*Statistics.getMaxDeltaRevocationRequest(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[*Statistics.getMaxNwLoad(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[Computer, declares_method, *?]	1	0.8	0.5	
DCM	6	Metrics.around()	[*Computer.computeMaxDelay(D,D,D,I), calls, *?, calls, *?]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*Statistics.getMaxNwQueue(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[*Statistics.getMaxProcQueue(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[*Statistics.getMaxProcLoad(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[FIFO_Queue, declares_method, *?]	1	0.6	0.5	
DCM	6	Metrics.around()	[*Simulator$RepositoryUpdateEvent.occur(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[Simulator$RepositoryUpdateEvent, declares_method, *?, calls, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[Repository, declares_method, *?]	1	0.8	0.5	
DCM	6	Metrics.around()	[*Scheduler.startSim(), calls, *?, calls, *?]	2	0.9473684210526315	0.3333333333333333	
DCM	6	Metrics.around()	[SimulatorApplet.itemStateChanged(ItemEvent;), calls, *?]	1	0.5	0.5	
DCM	6	Metrics.around()	[Simulator$EndEntityVerifyCertEvent, declares_method, *?, calls, *?]	2	0.9375	0.3333333333333333	
DCM	6	Metrics.around()	[*Simulator$EndEntityVerifyCertEvent.occur(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[Computer, declares_method, *?, calls, *?]	2	0.4	0.3333333333333333	
DCM	6	Metrics.around()	[*Computer.computeMaxDelay(D,D,D,I), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[Entity, declares_method, *?]	1	0.5	0.5	
DCM	6	Metrics.around()	[EndEntity, extends_class, ?, declares_method, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[jsim.event, contains, ?, declares_method, *?]	2	0.42857142857142855	0.3333333333333333	
DCM	6	Metrics.around()	[Repository, extends_class, ?, declares_method, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[SimulatorApplet.init(), calls, *?]	1	0.5333333333333333	0.5	
DCM	6	Metrics.around()	[*Simulator.initialize(), calls, *?, calls, *?]	2	0.3	0.3333333333333333	
DCM	6	Metrics.around()	[*Simulator.distributeEndEntityEvents(), calls, *?]	1	0.75	0.5	
DCM	6	Metrics.around()	[*Simulator.run(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[Scheduler, declares_method, *?]	1	0.6666666666666666	0.5	
DCM	6	Metrics.around()	[*Simulator$EndEntityVerifyCertEvent.checkDelta(I), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[*Simulator$EndEntityVerifyCertEvent.occur(), calls, *?, calls, *?]	2	0.7692307692307693	0.3333333333333333	
DCM	6	Metrics.around()	[*Simulator.getRequestArray(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[Simulator, declares_type, ?, declares_method, *?]	2	0.45454545454545453	0.3333333333333333	
DCM	6	Metrics.around()	[Scheduler, declares_method, *?, calls, *?]	2	0.8181818181818182	0.3333333333333333	
DCM	6	Metrics.around()	[*Scheduler.startSim(), calls, *?]	1	0.8888888888888888	0.5	
DCM	6	Metrics.around()	[Simulator$RepositoryUpdateEvent, declares_method, *?]	1	0.3333333333333333	0.5	
DCM	6	Metrics.around()	[*Simulator.run(), calls, *?, calls, *?]	2	0.8	0.3333333333333333	
DCM	6	Metrics.around()	[Simulator, declares_method, *?]	1	0.7692307692307693	0.5	
DCM	6	Metrics.around()	[EndEntity, declares_method, *?]	1	0.75	0.5	
DCM	6	Metrics.around()	[PriorityQueue, declares_method, *?, calls, *?]	2	0.7058823529411765	0.3333333333333333	
DCM	6	Metrics.around()	[*PriorityQueue.printQueue(), calls, *?, calls, *?]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*PriorityQueue.printQueue(), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[TemporalQueue, extends_class, ?, declares_method, *?]	2	0.8181818181818182	0.3333333333333333	
DCM	6	Metrics.around()	[*Test.main(String;), calls, *?, calls, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[PriorityQueue, declares_method, *?]	1	0.8181818181818182	0.5	
DCM	6	Metrics.around()	[PriorityQueue, declares_method, *?, overrides, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*Test.main(String;), calls, *?, overrides, *?]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*Scheduler.startSim(), calls, *?, overrides, *?]	2	0.5	0.3333333333333333	
DCM	6	Metrics.around()	[*PriorityQueue.dequeue(), overrides, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[*Simulator.initialize(), calls, *?]	1	0.5	0.5	
DCM	6	Metrics.around()	[*PriorityQueue.enqueue(Object;,I), calls, *?, calls, *?]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*PriorityQueue.splayForInsert(PQ_Node;), calls, *?]	1	1.0	0.5	
DCM	6	Metrics.around()	[TemporalQueue, declares_method, *?, calls, *?]	2	0.5454545454545454	0.3333333333333333	
DCM	6	Metrics.around()	[*TemporalQueue.enqueue(Object;,D,I), calls, *?, calls, *?]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*TemporalQueue.enqueue(Object;,D,I), overrides, *?, calls, *?]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*PriorityQueue.enqueue(Object;), calls, *?, calls, *?]	2	0.5555555555555556	0.3333333333333333	
DCM	6	Metrics.around()	[*TemporalQueue.enqueue(Object;), overrides, *?, calls, *?]	2	0.6666666666666666	0.3333333333333333	
DCM	6	Metrics.around()	[*PriorityQueue.enqueue(Object;,I), calls, *?]	1	0.6666666666666666	0.5	
DCM	6	Metrics.around()	[TQ_Node, declares_method, *?, overrides, *?]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[TQ_Node, extends_class, ?, declares_method, *?]	2	0.3333333333333333	0.3333333333333333	
DCM	6	Metrics.around()	[*TemporalQueue.enqueue(Object;,D,I), calls, *?, overrides, *?]	2	1.0	0.3333333333333333	
DCM	6	Metrics.around()	[*TemporalQueue.splayForInsert(TQ_Node;), calls, *?]	1	1.0	0.5	
